date,scanner_id,shift,shift_start,shift_end,technologist_id
2023-01-27,SC03,PM,2023-01-27 13:00:00,2023-01-27 21:00:00,TECH09
2023-01-27,SC04,AM,2023-01-27 07:00:00,2023-01-27 15:00:00,TECH07
2023-01-27,SC04,PM,2023-01-27 13:00:00,2023-01-27 21:00:00,TECH11
2023-01-27,SC05,AM,2023-01-27 07:00:00,2023-01-27 15:00:00,TECH08
2023-01-27,SC05,PM,2023-01-27 13:00:00,2023-01-27 21:00:00,TECH09
2023-01-27,SC06,AM,2023-01-27 07:00:00,2023-01-27 15:00:00,TECH13
2023-01-27,SC06,PM,2023-01-27 13:00:00,2023-01-27 21:00:00,TECH05
2023-01-27,SC07,AM,2023-01-27 07:00:00,2023-01-27 15:00:00,TECH10
2023-01-27,SC07,PM,2023-01-27 13:00:00,2023-01-27 21:00:00,TECH15
2023-01-27,SC08,AM,2023-01-27 07:00:00,2023-01-27 15:00:00,TECH11
2023-01-27,SC08,PM,2023-01-27 13:00:00,2023-01-27 21:00:00,TECH03
2023-01-30,SC01,AM,2023-01-30 07:00:00,2023-01-30 15:00:00,TECH01
2023-01-30,SC01,PM,2023-01-30 13:00:00,2023-01-30 21:00:00,TECH15
2023-01-30,SC02,AM,2023-01-30 07:00:00,2023-01-30 15:00:00,TECH20
2023-01-30,SC02,PM,2023-01-30 13:00:00,2023-01-30 21:00:00,TECH19
2023-01-30,SC03,AM,2023-01-30 07:00:00,2023-01-30 15:00:00,TECH04
2023-01-30,SC03,PM,2023-01-30 13:00:00,2023-01-30 21:00:00,TECH03
2023-01-30,SC04,AM,2023-01-30 07:00:00,2023-01-30 15:00:00,TECH18
2023-01-30,SC04,PM,2023-01-30 13:00:00,2023-01-30 21:00:00,TECH07
2023-01-30,SC05,AM,2023-01-30 07:00:00,2023-01-30 15:00:00,TECH17
2023-01-30,SC05,PM,2023-01-30 13:00:00,2023-01-30 21:00:00,TECH09
2023-01-30,SC06,AM,2023-01-30 07:00:00,2023-01-30 15:00:00,TECH05
2023-01-30,SC06,PM,2023-01-30 13:00:00,2023-01-30 21:00:00,TECH12
2023-01-30,SC07,AM,2023-01-30 07:00:00,2023-01-30 15:00:00,TECH03
2023-01-30,SC07,PM,2023-01-30 13:00:00,2023-01-30 21:00:00,TECH08
2023-01-30,SC08,AM,2023-01-30 07:00:00,2023-01-30 15:00:00,TECH12
2023-01-30,SC08,PM,2023-01-30 13:00:00,2023-01-30 21:00:00,TECH10
2023-01-31,SC01,AM,2023-01-31 07:00:00,2023-01-31 15:00:00,TECH06
2023-01-31,SC01,PM,2023-01-31 13:00:00,2023-01-31 21:00:00,TECH15
2023-01-31,SC02,AM,2023-01-31 07:00:00,2023-01-31 15:00:00,TECH18
2023-01-31,SC02,PM,2023-01-31 13:00:00,2023-01-31 21:00:00,TECH10
2023-01-31,SC03,AM,2023-01-31 07:00:00,2023-01-31 15:00:00,TECH20
2023-01-31,SC03,PM,2023-01-31 13:00:00,2023-01-31 21:00:00,TECH17
2023-01-31,SC04,AM,2023-01-31 07:00:00,2023-01-31 15:00:00,TECH01
2023-01-31,SC04,PM,2023-01-31 13:00:00,2023-01-31 21:00:00,TECH18
2023-01-31,SC05,AM,2023-01-31 07:00:00,2023-01-31 15:00:00,TECH10
2023-01-31,SC05,PM,2023-01-31 13:00:00,2023-01-31 21:00:00,TECH04
2023-01-31,SC06,AM,2023-01-31 07:00:00,2023-01-31 15:00:00,TECH05
2023-01-31,SC06,PM,2023-01-31 13:00:00,2023-01-31 21:00:00,TECH09
2023-01-31,SC07,AM,2023-01-31 07:00:00,2023-01-31 15:00:00,TECH04
2023-01-31,SC07,PM,2023-01-31 13:00:00,2023-01-31 21:00:00,TECH04
2023-01-31,SC08,AM,2023-01-31 07:00:00,2023-01-31 15:00:00,TECH18
2023-01-31,SC08,PM,2023-01-31 13:00:00,2023-01-31 21:00:00,TECH05
2023-02-01,SC01,AM,2023-02-01 07:00:00,2023-02-01 15:00:00,TECH09
2023-02-01,SC01,PM,2023-02-01 13:00:00,2023-02-01 21:00:00,TECH10
2023-02-01,SC02,AM,2023-02-01 07:00:00,2023-02-01 15:00:00,TECH20
2023-02-01,SC02,PM,2023-02-01 13:00:00,2023-02-01 21:00:00,TECH07
2023-02-01,SC03,AM,2023-02-01 07:00:00,2023-02-01 15:00:00,TECH11
2023-02-01,SC03,PM,2023-02-01 13:00:00,2023-02-01 21:00:00,TECH07
2023-02-01,SC04,AM,2023-02-01 07:00:00,2023-02-01 15:00:00,TECH09
2023-02-01,SC04,PM,2023-02-01 13:00:00,2023-02-01 21:00:00,TECH17
2023-02-01,SC05,AM,2023-02-01 07:00:00,2023-02-01 15:00:00,TECH16
2023-02-01,SC05,PM,2023-02-01 13:00:00,2023-02-01 21:00:00,TECH09
2023-02-01,SC06,AM,2023-02-01 07:00:00,2023-02-01 15:00:00,TECH02
2023-02-01,SC06,PM,2023-02-01 13:00:00,2023-02-01 21:00:00,TECH03
2023-02-01,SC07,AM,2023-02-01 07:00:00,2023-02-01 15:00:00,TECH14
2023-02-01,SC07,PM,2023-02-01 13:00:00,2023-02-01 21:00:00,TECH09
2023-02-01,SC08,AM,2023-02-01 07:00:00,2023-02-01 15:00:00,TECH02
2023-02-01,SC08,PM,2023-02-01 13:00:00,2023-02-01 21:00:00,TECH01
2023-02-02,SC01,AM,2023-02-02 07:00:00,2023-02-02 15:00:00,TECH11
2023-02-02,SC01,PM,2023-02-02 13:00:00,2023-02-02 21:00:00,TECH05
2023-02-02,SC02,AM,2023-02-02 07:00:00,2023-02-02 15:00:00,TECH09
2023-02-02,SC02,PM,2023-02-02 13:00:00,2023-02-02 21:00:00,TECH06
2023-02-02,SC03,AM,2023-02-02 07:00:00,2023-02-02 15:00:00,TECH15
2023-02-02,SC03,PM,2023-02-02 13:00:00,2023-02-02 21:00:00,TECH18
2023-02-02,SC04,AM,2023-02-02 07:00:00,2023-02-02 15:00:00,TECH14
2023-02-02,SC04,PM,2023-02-02 13:00:00,2023-02-02 21:00:00,TECH18
2023-02-02,SC05,AM,2023-02-02 07:00:00,2023-02-02 15:00:00,TECH01
2023-02-02,SC05,PM,2023-02-02 13:00:00,2023-02-02 21:00:00,TECH04
2023-02-02,SC06,AM,2023-02-02 07:00:00,2023-02-02 15:00:00,TECH03
2023-02-02,SC06,PM,2023-02-02 13:00:00,2023-02-02 21:00:00,TECH05
2023-02-02,SC07,AM,2023-02-02 07:00:00,2023-02-02 15:00:00,TECH18
2023-02-02,SC07,PM,2023-02-02 13:00:00,2023-02-02 21:00:00,TECH02
2023-02-02,SC08,AM,2023-02-02 07:00:00,2023-02-02 15:00:00,TECH12
2023-02-02,SC08,PM,2023-02-02 13:00:00,2023-02-02 21:00:00,TECH19
2023-02-03,SC01,AM,2023-02-03 07:00:00,2023-02-03 15:00:00,TECH18
2023-02-03,SC01,PM,2023-02-03 13:00:00,2023-02-03 21:00:00,TECH05
2023-02-03,SC02,AM,2023-02-03 07:00:00,2023-02-03 15:00:00,TECH14
2023-02-03,SC02,PM,2023-02-03 13:00:00,2023-02-03 21:00:00,TECH05
2023-02-03,SC03,AM,2023-02-03 07:00:00,2023-02-03 15:00:00,TECH02
2023-02-03,SC03,PM,2023-02-03 13:00:00,2023-02-03 21:00:00,TECH10
2023-02-03,SC04,AM,2023-02-03 07:00:00,2023-02-03 15:00:00,TECH12
2023-02-03,SC04,PM,2023-02-03 13:00:00,2023-02-03 21:00:00,TECH02
2023-02-03,SC05,AM,2023-02-03 07:00:00,2023-02-03 15:00:00,TECH12
2023-02-03,SC05,PM,2023-02-03 13:00:00,2023-02-03 21:00:00,TECH07
2023-02-03,SC06,AM,2023-02-03 07:00:00,2023-02-03 15:00:00,TECH08
2023-02-03,SC06,PM,2023-02-03 13:00:00,2023-02-03 21:00:00,TECH04
2023-02-03,SC07,AM,2023-02-03 07:00:00,2023-02-03 15:00:00,TECH12
2023-02-03,SC07,PM,2023-02-03 13:00:00,2023-02-03 21:00:00,TECH18
2023-02-03,SC08,AM,2023-02-03 07:00:00,2023-02-03 15:00:00,TECH14
2023-02-03,SC08,PM,2023-02-03 13:00:00,2023-02-03 21:00:00,TECH20
2023-02-06,SC01,AM,2023-02-06 07:00:00,2023-02-06 15:00:00,TECH05
2023-02-06,SC01,PM,2023-02-06 13:00:00,2023-02-06 21:00:00,TECH08
2023-02-06,SC02,AM,2023-02-06 07:00:00,2023-02-06 15:00:00,TECH06
2023-02-06,SC02,PM,2023-02-06 13:00:00,2023-02-06 21:00:00,TECH06
2023-02-06,SC03,AM,2023-02-06 07:00:00,2023-02-06 15:00:00,TECH14
2023-02-06,SC03,PM,2023-02-06 13:00:00,2023-02-06 21:00:00,TECH01
2023-02-06,SC04,AM,2023-02-06 07:00:00,2023-02-06 15:00:00,TECH06
2023-02-06,SC04,PM,2023-02-06 13:00:00,2023-02-06 21:00:00,TECH11
2023-02-06,SC05,AM,2023-02-06 07:00:00,2023-02-06 15:00:00,TECH14
2023-02-06,SC05,PM,2023-02-06 13:00:00,2023-02-06 21:00:00,TECH08
2023-02-06,SC06,AM,2023-02-06 07:00:00,2023-02-06 15:00:00,TECH09
2023-02-06,SC06,PM,2023-02-06 13:00:00,2023-02-06 21:00:00,TECH06
2023-02-06,SC07,AM,2023-02-06 07:00:00,2023-02-06 15:00:00,TECH04
2023-02-06,SC07,PM,2023-02-06 13:00:00,2023-02-06 21:00:00,TECH13
2023-02-06,SC08,AM,2023-02-06 07:00:00,2023-02-06 15:00:00,TECH02
2023-02-06,SC08,PM,2023-02-06 13:00:00,2023-02-06 21:00:00,TECH16
2023-02-07,SC01,AM,2023-02-07 07:00:00,2023-02-07 15:00:00,TECH08
2023-02-07,SC01,PM,2023-02-07 13:00:00,2023-02-07 21:00:00,TECH07
2023-02-07,SC02,AM,2023-02-07 07:00:00,2023-02-07 15:00:00,TECH15
2023-02-07,SC02,PM,2023-02-07 13:00:00,2023-02-07 21:00:00,TECH12
2023-02-07,SC03,AM,2023-02-07 07:00:00,2023-02-07 15:00:00,TECH10
2023-02-07,SC03,PM,2023-02-07 13:00:00,2023-02-07 21:00:00,TECH08
2023-02-07,SC04,AM,2023-02-07 07:00:00,2023-02-07 15:00:00,TECH08
2023-02-07,SC04,PM,2023-02-07 13:00:00,2023-02-07 21:00:00,TECH01
2023-02-07,SC05,AM,2023-02-07 07:00:00,2023-02-07 15:00:00,TECH07
2023-02-07,SC05,PM,2023-02-07 13:00:00,2023-02-07 21:00:00,TECH13
2023-02-07,SC06,AM,2023-02-07 07:00:00,2023-02-07 15:00:00,TECH11
2023-02-07,SC06,PM,2023-02-07 13:00:00,2023-02-07 21:00:00,TECH09
2023-02-07,SC07,AM,2023-02-07 07:00:00,2023-02-07 15:00:00,TECH03
2023-02-07,SC07,PM,2023-02-07 13:00:00,2023-02-07 21:00:00,TECH09
2023-02-07,SC08,AM,2023-02-07 07:00:00,2023-02-07 15:00:00,TECH12
2023-02-07,SC08,PM,2023-02-07 13:00:00,2023-02-07 21:00:00,TECH17
2023-02-08,SC01,AM,2023-02-08 07:00:00,2023-02-08 15:00:00,TECH13
2023-02-08,SC01,PM,2023-02-08 13:00:00,2023-02-08 21:00:00,TECH18
2023-02-08,SC02,AM,2023-02-08 07:00:00,2023-02-08 15:00:00,TECH11
2023-02-08,SC02,PM,2023-02-08 13:00:00,2023-02-08 21:00:00,TECH01
2023-02-08,SC03,AM,2023-02-08 07:00:00,2023-02-08 15:00:00,TECH04
2023-02-08,SC03,PM,2023-02-08 13:00:00,2023-02-08 21:00:00,TECH09
2023-02-08,SC04,AM,2023-02-08 07:00:00,2023-02-08 15:00:00,TECH06
2023-02-08,SC04,PM,2023-02-08 13:00:00,2023-02-08 21:00:00,TECH19
2023-02-08,SC05,AM,2023-02-08 07:00:00,2023-02-08 15:00:00,TECH09
2023-02-08,SC05,PM,2023-02-08 13:00:00,2023-02-08 21:00:00,TECH02
2023-02-08,SC06,AM,2023-02-08 07:00:00,2023-02-08 15:00:00,TECH04
2023-02-08,SC06,PM,2023-02-08 13:00:00,2023-02-08 21:00:00,TECH20
2023-02-08,SC07,AM,2023-02-08 07:00:00,2023-02-08 15:00:00,TECH14
2023-02-08,SC07,PM,2023-02-08 13:00:00,2023-02-08 21:00:00,TECH12
2023-02-08,SC08,AM,2023-02-08 07:00:00,2023-02-08 15:00:00,TECH11
2023-02-08,SC08,PM,2023-02-08 13:00:00,2023-02-08 21:00:00,TECH14
2023-02-09,SC01,AM,2023-02-09 07:00:00,2023-02-09 15:00:00,TECH20
2023-02-09,SC01,PM,2023-02-09 13:00:00,2023-02-09 21:00:00,TECH17
2023-02-09,SC02,AM,2023-02-09 07:00:00,2023-02-09 15:00:00,TECH04
2023-02-09,SC02,PM,2023-02-09 13:00:00,2023-02-09 21:00:00,TECH13
2023-02-09,SC03,AM,2023-02-09 07:00:00,2023-02-09 15:00:00,TECH19
2023-02-09,SC03,PM,2023-02-09 13:00:00,2023-02-09 21:00:00,TECH07
2023-02-09,SC04,AM,2023-02-09 07:00:00,2023-02-09 15:00:00,TECH09
2023-02-09,SC04,PM,2023-02-09 13:00:00,2023-02-09 21:00:00,TECH02
2023-02-09,SC05,AM,2023-02-09 07:00:00,2023-02-09 15:00:00,TECH14
2023-02-09,SC05,PM,2023-02-09 13:00:00,2023-02-09 21:00:00,TECH01
2023-02-09,SC06,AM,2023-02-09 07:00:00,2023-02-09 15:00:00,TECH17
2023-02-09,SC06,PM,2023-02-09 13:00:00,2023-02-09 21:00:00,TECH18
2023-02-09,SC07,AM,2023-02-09 07:00:00,2023-02-09 15:00:00,TECH07
2023-02-09,SC07,PM,2023-02-09 13:00:00,2023-02-09 21:00:00,TECH12
2023-02-09,SC08,AM,2023-02-09 07:00:00,2023-02-09 15:00:00,TECH14
2023-02-09,SC08,PM,2023-02-09 13:00:00,2023-02-09 21:00:00,TECH03
2023-02-10,SC01,AM,2023-02-10 07:00:00,2023-02-10 15:00:00,TECH11
2023-02-10,SC01,PM,2023-02-10 13:00:00,2023-02-10 21:00:00,TECH20
2023-02-10,SC02,AM,2023-02-10 07:00:00,2023-02-10 15:00:00,TECH11
2023-02-10,SC02,PM,2023-02-10 13:00:00,2023-02-10 21:00:00,TECH04
2023-02-10,SC03,AM,2023-02-10 07:00:00,2023-02-10 15:00:00,TECH10
2023-02-10,SC03,PM,2023-02-10 13:00:00,2023-02-10 21:00:00,TECH17
2023-02-10,SC04,AM,2023-02-10 07:00:00,2023-02-10 15:00:00,TECH10
2023-02-10,SC04,PM,2023-02-10 13:00:00,2023-02-10 21:00:00,TECH14
2023-02-10,SC05,AM,2023-02-10 07:00:00,2023-02-10 15:00:00,TECH11
2023-02-10,SC05,PM,2023-02-10 13:00:00,2023-02-10 21:00:00,TECH13
2023-02-10,SC06,AM,2023-02-10 07:00:00,2023-02-10 15:00:00,TECH10
2023-02-10,SC06,PM,2023-02-10 13:00:00,2023-02-10 21:00:00,TECH18
2023-02-10,SC07,AM,2023-02-10 07:00:00,2023-02-10 15:00:00,TECH05
2023-02-10,SC07,PM,2023-02-10 13:00:00,2023-02-10 21:00:00,TECH07
2023-02-10,SC08,AM,2023-02-10 07:00:00,2023-02-10 15:00:00,TECH14
2023-02-10,SC08,PM,2023-02-10 13:00:00,2023-02-10 21:00:00,TECH13
2023-02-13,SC01,AM,2023-02-13 07:00:00,2023-02-13 15:00:00,TECH06
2023-02-13,SC01,PM,2023-02-13 13:00:00,2023-02-13 21:00:00,TECH20
2023-02-13,SC02,AM,2023-02-13 07:00:00,2023-02-13 15:00:00,TECH19
2023-02-13,SC02,PM,2023-02-13 13:00:00,2023-02-13 21:00:00,TECH10
2023-02-13,SC03,AM,2023-02-13 07:00:00,2023-02-13 15:00:00,TECH13
2023-02-13,SC03,PM,2023-02-13 13:00:00,2023-02-13 21:00:00,TECH18
2023-02-13,SC04,AM,2023-02-13 07:00:00,2023-02-13 15:00:00,TECH01
2023-02-13,SC04,PM,2023-02-13 13:00:00,2023-02-13 21:00:00,TECH10
2023-02-13,SC05,AM,2023-02-13 07:00:00,2023-02-13 15:00:00,TECH10
2023-02-13,SC05,PM,2023-02-13 13:00:00,2023-02-13 21:00:00,TECH07
2023-02-13,SC06,AM,2023-02-13 07:00:00,2023-02-13 15:00:00,TECH14
2023-02-13,SC06,PM,2023-02-13 13:00:00,2023-02-13 21:00:00,TECH19
2023-02-13,SC07,AM,2023-02-13 07:00:00,2023-02-13 15:00:00,TECH20
2023-02-13,SC07,PM,2023-02-13 13:00:00,2023-02-13 21:00:00,TECH11
2023-02-13,SC08,AM,2023-02-13 07:00:00,2023-02-13 15:00:00,TECH15
2023-02-13,SC08,PM,2023-02-13 13:00:00,2023-02-13 21:00:00,TECH15
2023-02-14,SC01,AM,2023-02-14 07:00:00,2023-02-14 15:00:00,TECH15
2023-02-14,SC01,PM,2023-02-14 13:00:00,2023-02-14 21:00:00,TECH07
2023-02-14,SC02,AM,2023-02-14 07:00:00,2023-02-14 15:00:00,TECH17
2023-02-14,SC02,PM,2023-02-14 13:00:00,2023-02-14 21:00:00,TECH16
2023-02-14,SC03,AM,2023-02-14 07:00:00,2023-02-14 15:00:00,TECH06
2023-02-14,SC03,PM,2023-02-14 13:00:00,2023-02-14 21:00:00,TECH03
2023-02-14,SC04,AM,2023-02-14 07:00:00,2023-02-14 15:00:00,TECH10
2023-02-14,SC04,PM,2023-02-14 13:00:00,2023-02-14 21:00:00,TECH17
2023-02-14,SC05,AM,2023-02-14 07:00:00,2023-02-14 15:00:00,TECH20
2023-02-14,SC05,PM,2023-02-14 13:00:00,2023-02-14 21:00:00,TECH11
2023-02-14,SC06,AM,2023-02-14 07:00:00,2023-02-14 15:00:00,TECH03
2023-02-14,SC06,PM,2023-02-14 13:00:00,2023-02-14 21:00:00,TECH08
2023-02-14,SC07,AM,2023-02-14 07:00:00,2023-02-14 15:00:00,TECH10
2023-02-14,SC07,PM,2023-02-14 13:00:00,2023-02-14 21:00:00,TECH08
2023-02-14,SC08,AM,2023-02-14 07:00:00,2023-02-14 15:00:00,TECH07
2023-02-14,SC08,PM,2023-02-14 13:00:00,2023-02-14 21:00:00,TECH05
2023-02-15,SC01,AM,2023-02-15 07:00:00,2023-02-15 15:00:00,TECH01
2023-02-15,SC01,PM,2023-02-15 13:00:00,2023-02-15 21:00:00,TECH02
2023-02-15,SC02,AM,2023-02-15 07:00:00,2023-02-15 15:00:00,TECH08
2023-02-15,SC02,PM,2023-02-15 13:00:00,2023-02-15 21:00:00,TECH16
2023-02-15,SC03,AM,2023-02-15 07:00:00,2023-02-15 15:00:00,TECH20
2023-02-15,SC03,PM,2023-02-15 13:00:00,2023-02-15 21:00:00,TECH03
2023-02-15,SC04,AM,2023-02-15 07:00:00,2023-02-15 15:00:00,TECH15
2023-02-15,SC04,PM,2023-02-15 13:00:00,2023-02-15 21:00:00,TECH14
2023-02-15,SC05,AM,2023-02-15 07:00:00,2023-02-15 15:00:00,TECH19
2023-02-15,SC05,PM,2023-02-15 13:00:00,2023-02-15 21:00:00,TECH07
2023-02-15,SC06,AM,2023-02-15 07:00:00,2023-02-15 15:00:00,TECH13
2023-02-15,SC06,PM,2023-02-15 13:00:00,2023-02-15 21:00:00,TECH16
2023-02-15,SC07,AM,2023-02-15 07:00:00,2023-02-15 15:00:00,TECH13
2023-02-15,SC07,PM,2023-02-15 13:00:00,2023-02-15 21:00:00,TECH08
2023-02-15,SC08,AM,2023-02-15 07:00:00,2023-02-15 15:00:00,TECH05
2023-02-15,SC08,PM,2023-02-15 13:00:00,2023-02-15 21:00:00,TECH01
2023-02-16,SC01,AM,2023-02-16 07:00:00,2023-02-16 15:00:00,TECH04
2023-02-16,SC01,PM,2023-02-16 13:00:00,2023-02-16 21:00:00,TECH14
2023-02-16,SC02,AM,2023-02-16 07:00:00,2023-02-16 15:00:00,TECH08
2023-02-16,SC02,PM,2023-02-16 13:00:00,2023-02-16 21:00:00,TECH06
2023-02-16,SC03,AM,2023-02-16 07:00:00,2023-02-16 15:00:00,TECH17
2023-02-16,SC03,PM,2023-02-16 13:00:00,2023-02-16 21:00:00,TECH15
2023-02-16,SC04,AM,2023-02-16 07:00:00,2023-02-16 15:00:00,TECH02
2023-02-16,SC04,PM,2023-02-16 13:00:00,2023-02-16 21:00:00,TECH18
2023-02-16,SC05,AM,2023-02-16 07:00:00,2023-02-16 15:00:00,TECH08
2023-02-16,SC05,PM,2023-02-16 13:00:00,2023-02-16 21:00:00,TECH04
2023-02-16,SC06,AM,2023-02-16 07:00:00,2023-02-16 15:00:00,TECH15
2023-02-16,SC06,PM,2023-02-16 13:00:00,2023-02-16 21:00:00,TECH05
2023-02-16,SC07,AM,2023-02-16 07:00:00,2023-02-16 15:00:00,TECH15
2023-02-16,SC07,PM,2023-02-16 13:00:00,2023-02-16 21:00:00,TECH17
2023-02-16,SC08,AM,2023-02-16 07:00:00,2023-02-16 15:00:00,TECH18
2023-02-16,SC08,PM,2023-02-16 13:00:00,2023-02-16 21:00:00,TECH20
2023-02-17,SC01,AM,2023-02-17 07:00:00,2023-02-17 15:00:00,TECH11
2023-02-17,SC01,PM,2023-02-17 13:00:00,2023-02-17 21:00:00,TECH15
2023-02-17,SC02,AM,2023-02-17 07:00:00,2023-02-17 15:00:00,TECH20
2023-02-17,SC02,PM,2023-02-17 13:00:00,2023-02-17 21:00:00,TECH17
2023-02-17,SC03,AM,2023-02-17 07:00:00,2023-02-17 15:00:00,TECH14
2023-02-17,SC03,PM,2023-02-17 13:00:00,2023-02-17 21:00:00,TECH18
2023-02-17,SC04,AM,2023-02-17 07:00:00,2023-02-17 15:00:00,TECH15
2023-02-17,SC04,PM,2023-02-17 13:00:00,2023-02-17 21:00:00,TECH06
2023-02-17,SC05,AM,2023-02-17 07:00:00,2023-02-17 15:00:00,TECH16
2023-02-17,SC05,PM,2023-02-17 13:00:00,2023-02-17 21:00:00,TECH15
2023-02-17,SC06,AM,2023-02-17 07:00:00,2023-02-17 15:00:00,TECH09
2023-02-17,SC06,PM,2023-02-17 13:00:00,2023-02-17 21:00:00,TECH08
2023-02-17,SC07,AM,2023-02-17 07:00:00,2023-02-17 15:00:00,TECH09
2023-02-17,SC07,PM,2023-02-17 13:00:00,2023-02-17 21:00:00,TECH17
2023-02-17,SC08,AM,2023-02-17 07:00:00,2023-02-17 15:00:00,TECH16
2023-02-17,SC08,PM,2023-02-17 13:00:00,2023-02-17 21:00:00,TECH08
2023-02-20,SC01,AM,2023-02-20 07:00:00,2023-02-20 15:00:00,TECH09
2023-02-20,SC01,PM,2023-02-20 13:00:00,2023-02-20 21:00:00,TECH15
2023-02-20,SC02,AM,2023-02-20 07:00:00,2023-02-20 15:00:00,TECH03
2023-02-20,SC02,PM,2023-02-20 13:00:00,2023-02-20 21:00:00,TECH10
2023-02-20,SC03,AM,2023-02-20 07:00:00,2023-02-20 15:00:00,TECH08
2023-02-20,SC03,PM,2023-02-20 13:00:00,2023-02-20 21:00:00,TECH09
2023-02-20,SC04,AM,2023-02-20 07:00:00,2023-02-20 15:00:00,TECH11
2023-02-20,SC04,PM,2023-02-20 13:00:00,2023-02-20 21:00:00,TECH11
2023-02-20,SC05,AM,2023-02-20 07:00:00,2023-02-20 15:00:00,TECH18
2023-02-20,SC05,PM,2023-02-20 13:00:00,2023-02-20 21:00:00,TECH03
2023-02-20,SC06,AM,2023-02-20 07:00:00,2023-02-20 15:00:00,TECH05
2023-02-20,SC06,PM,2023-02-20 13:00:00,2023-02-20 21:00:00,TECH05
2023-02-20,SC07,AM,2023-02-20 07:00:00,2023-02-20 15:00:00,TECH08
2023-02-20,SC07,PM,2023-02-20 13:00:00,2023-02-20 21:00:00,TECH13
2023-02-20,SC08,AM,2023-02-20 07:00:00,2023-02-20 15:00:00,TECH05
2023-02-20,SC08,PM,2023-02-20 13:00:00,2023-02-20 21:00:00,TECH07
2023-02-21,SC01,AM,2023-02-21 07:00:00,2023-02-21 15:00:00,TECH03
2023-02-21,SC01,PM,2023-02-21 13:00:00,2023-02-21 21:00:00,TECH14
2023-02-21,SC02,AM,2023-02-21 07:00:00,2023-02-21 15:00:00,TECH14
2023-02-21,SC02,PM,2023-02-21 13:00:00,2023-02-21 21:00:00,TECH11
2023-02-21,SC03,AM,2023-02-21 07:00:00,2023-02-21 15:00:00,TECH18
2023-02-21,SC03,PM,2023-02-21 13:00:00,2023-02-21 21:00:00,TECH15
2023-02-21,SC04,AM,2023-02-21 07:00:00,2023-02-21 15:00:00,TECH14
2023-02-21,SC04,PM,2023-02-21 13:00:00,2023-02-21 21:00:00,TECH02
2023-02-21,SC05,AM,2023-02-21 07:00:00,2023-02-21 15:00:00,TECH07
2023-02-21,SC05,PM,2023-02-21 13:00:00,2023-02-21 21:00:00,TECH14
2023-02-21,SC06,AM,2023-02-21 07:00:00,2023-02-21 15:00:00,TECH13
2023-02-21,SC06,PM,2023-02-21 13:00:00,2023-02-21 21:00:00,TECH19
2023-02-21,SC07,AM,2023-02-21 07:00:00,2023-02-21 15:00:00,TECH01
2023-02-21,SC07,PM,2023-02-21 13:00:00,2023-02-21 21:00:00,TECH19
2023-02-21,SC08,AM,2023-02-21 07:00:00,2023-02-21 15:00:00,TECH13
2023-02-21,SC08,PM,2023-02-21 13:00:00,2023-02-21 21:00:00,TECH16
2023-02-22,SC01,AM,2023-02-22 07:00:00,2023-02-22 15:00:00,TECH01
2023-02-22,SC01,PM,2023-02-22 13:00:00,2023-02-22 21:00:00,TECH12
2023-02-22,SC02,AM,2023-02-22 07:00:00,2023-02-22 15:00:00,TECH10
2023-02-22,SC02,PM,2023-02-22 13:00:00,2023-02-22 21:00:00,TECH13
2023-02-22,SC03,AM,2023-02-22 07:00:00,2023-02-22 15:00:00,TECH14
2023-02-22,SC03,PM,2023-02-22 13:00:00,2023-02-22 21:00:00,TECH18
2023-02-22,SC04,AM,2023-02-22 07:00:00,2023-02-22 15:00:00,TECH18
2023-02-22,SC04,PM,2023-02-22 13:00:00,2023-02-22 21:00:00,TECH20
2023-02-22,SC05,AM,2023-02-22 07:00:00,2023-02-22 15:00:00,TECH08
2023-02-22,SC05,PM,2023-02-22 13:00:00,2023-02-22 21:00:00,TECH16
2023-02-22,SC06,AM,2023-02-22 07:00:00,2023-02-22 15:00:00,TECH08
2023-02-22,SC06,PM,2023-02-22 13:00:00,2023-02-22 21:00:00,TECH09
2023-02-22,SC07,AM,2023-02-22 07:00:00,2023-02-22 15:00:00,TECH14
2023-02-22,SC07,PM,2023-02-22 13:00:00,2023-02-22 21:00:00,TECH16
2023-02-22,SC08,AM,2023-02-22 07:00:00,2023-02-22 15:00:00,TECH01
2023-02-22,SC08,PM,2023-02-22 13:00:00,2023-02-22 21:00:00,TECH13
2023-02-23,SC01,AM,2023-02-23 07:00:00,2023-02-23 15:00:00,TECH11
2023-02-23,SC01,PM,2023-02-23 13:00:00,2023-02-23 21:00:00,TECH13
2023-02-23,SC02,AM,2023-02-23 07:00:00,2023-02-23 15:00:00,TECH06
2023-02-23,SC02,PM,2023-02-23 13:00:00,2023-02-23 21:00:00,TECH15
2023-02-23,SC03,AM,2023-02-23 07:00:00,2023-02-23 15:00:00,TECH05
2023-02-23,SC03,PM,2023-02-23 13:00:00,2023-02-23 21:00:00,TECH20
2023-02-23,SC04,AM,2023-02-23 07:00:00,2023-02-23 15:00:00,TECH18
2023-02-23,SC04,PM,2023-02-23 13:00:00,2023-02-23 21:00:00,TECH01
2023-02-23,SC05,AM,2023-02-23 07:00:00,2023-02-23 15:00:00,TECH13
2023-02-23,SC05,PM,2023-02-23 13:00:00,2023-02-23 21:00:00,TECH19
2023-02-23,SC06,AM,2023-02-23 07:00:00,2023-02-23 15:00:00,TECH19
